Rendah,PPD GUA MUSANG,DBA8036,SK SRI WANGI (2),JALAN PULAI LAMA,18300,GUA MUSANG,KELANTAN,09-9120641,09-9120642
Rendah,PPD JELI,DBA9001,SK AYER LANAS,BLOK PASIR PUTEH  SEBELAH KLINIK AYER LANAS JELI,17700,AYER LANAS,KELANTAN,99468275,99467052
Rendah,PPD JELI,DBA9002,SK BATU MELINTANG,KG. BATU MELINTANG,17600,JELI,KELANTAN,99447307,99447307
Rendah,PPD JELI,DBA9003,SK BUKIT JERING,KAMPUNG BUKIT JERING,17610,KUALA BALAH,KELANTAN,99361343,99361343
Rendah,PPD JELI,DBA9004,SK GEMANG,KM 45  JALAN TANAH MERAH-JELI KG GEMANG,17700,AYER LANAS,KELANTAN,99469020,99468020
Rendah,PPD JELI,DBA9005,SK JELI (1),JALAN BESAR,17600,JELI,KELANTAN,99440058,99440058
Rendah,PPD JELI,DBA9006,SK KALAI,KAMPUNG KALAI  BATU MELINTANG,17600,JELI,KELANTAN,99441141,99440071
Rendah,PPD JELI,DBA9007,SK KUALA BALAH,KM 32 JALAN JELI-DABONG KG.TG. ABD. RAHMAN,17610,KUALA BALAH,KELANTAN,99361287,99361287
Rendah,PPD JELI,DBA9008,SK KUBOR DATU,KM 24 JALAN JELI DABONG,17610,JELI,KELANTAN,99362744,99362744
Rendah,PPD JELI,DBA9009,SK LEGEH,KG LEGEH,17700,AYER LANAS,KELANTAN,99466101,99466100
Rendah,PPD JELI,DBA9010,SK LUBOK BONGOR,"KG LUBOK BONGOR, KUALA BALAH",17610,JELI,KELANTAN,99362044,99361120
Rendah,PPD JELI,DBA9011,SK PENDOK,KG PENDOK,17600,JELI,KELANTAN,,
Rendah,PPD JELI,DBA9012,SK SUNGAI LONG,KG SUNGAI LONG,17600,JELI,KELANTAN,99450010,TIADA
Rendah,PPD JELI,DBA9013,SK JELI (2),JALAN PEKELILING,17600,JELI,KELANTAN,99440727,99440397
Rendah,PPD JELI,DBA9014,SK SUNGAI RUAL,"POS SUNGAI RUAL, D/A JHEOA",17600,JELI,KELANTAN,TIADA,TIADA
Rendah,PPD JELI,DBA9015,SK PASIR DUSUN,KM 7 JALAN JELI-DABONG,17600,JELI,KELANTAN,99462200,99462201
Rendah,PPD BACHOK,DBB0031,SK SERI KEMUDI,KAMPUNG KEMUDI,16300,BACHOK,KELANTAN,97787234,97787233
Rendah,PPD KOTA BHARU,DBB1106,SK ISLAH,"JALAN LONG YUNUS,",15200,KOTA BHARU,KELANTAN,97412590,97412592
Rendah,PPD KOTA BHARU,DBB1107,SK ISMAIL PETRA (1),KOMPLEKS SEKOLAH-SEKOLAH WAKAF MEK ZAINAB,15300,KOTA BHARU,KELANTAN,97418350,97418349
Rendah,PPD KOTA BHARU,DBB1108,SK RAJA BAHAR,KOTA JEMBAL,16150,KOTA BHARU,KELANTAN,97652258,97666055
Rendah,PPD KOTA BHARU,DBB1109,SK SERI KETEREH,JALAN KETEREH -MELOR,16450,KETEREH,KELANTAN,97886412,97884882
Rendah,PPD KOTA BHARU,DBB1110,SK SERI  KOTA,JALAN SALOR,15100,KOTA BHARU,KELANTAN,97418341,97418342
Rendah,PPD KOTA BHARU,DBB1111,SK SRI MELOR,"KM22, JLN PASIR PUTEH",16400,KOTA BHARU,KELANTAN,97825702,97825701
Rendah,PPD KOTA BHARU,DBB1112,SK TENGKU INDERA PETRA,"WAKAF MEK ZAINAB,",15300,KOTA BHARU,KELANTAN,97481553,97478959
Rendah,PPD KOTA BHARU,DBB1114,SK REDANG,JALAN PANTAI CAHAYA BULAN,15350,KOTA BHARU,KELANTAN,97418499,97418498
Rendah,PPD KOTA BHARU,DBB1115,SK SULTAN ISMAIL (1),"BATU 2,JALAN KUALA KRAI",15150,KOTA BHARU,KELANTAN,97418272,97418271
Rendah,PPD KOTA BHARU,DBB1116,SK SULTAN ISMAIL (2),"JALAN LONG YUNUS, OFF JALAN BAYAM",15200,KOTA BHARU,KELANTAN,97483269,97484269
Rendah,PPD KOTA BHARU,DBB1117,SK ZAINAB (1),JALAN TELIPOT BELAKANG SMK ZAINAB 1,15150,KOTA BHARU,KELANTAN,97471144,97481144
Rendah,PPD KOTA BHARU,DBB1118,SK ZAINAB 2,JALAN TELIPOT,15150,KOTA BHARU,KELANTAN,97418681,0974I8685
Rendah,PPD KOTA BHARU,DBB1412,SK SULTAN ISMAIL (3),"BATU DUA, JALAN KUALA KRAI",15150,KOTA BHARU,KELANTAN,97418591,97482595
Rendah,PPD MACHANG,DBB2183,SK HAMZAH (1),SK. HAMZAH (1),18500,MACHANG,KELANTAN,99751094,99758509
Rendah,PPD PASIR MAS,DBB3234,SK SRI RANTAU PANJANG (1),JALAN BESAR,17200,RANTAU PANJANG,KELANTAN,97950323,97950323
Rendah,PPD PASIR MAS,DBB3235,SK SULTAN IBRAHIM (1),JALAN MERANTI,17000,PASIR MAS,KELANTAN,97909372,97907372
Rendah,PPD PASIR MAS,DBB3236,SK SULTAN IBRAHIM (2),JALAN HOSPITAL,17000,PASIR MAS,KELANTAN,97909370,97904736
Rendah,PPD PASIR PUTIH,DBB4284,SK KAMIL (1),JALAN SEKOLAH MENENGAH KAMIL,16800,PASIR PUTEH,KELANTAN,97866337,97866337
Rendah,PPD PASIR PUTIH,DBB4413,SK KAMIL (2),KOMPLEKS KAMIL,16800,PASIR PUTEH,KELANTAN,97866171,97867171
Rendah,PPD TANAH MERAH,DBB5321,SK SRI SURIA (1),"JALAN KLINIK, TANAH MERAH, KELANTAN",17500,TANAH MERAH,KELANTAN,99554827,99554868
Rendah,PPD TUMPAT,DBB6353,SK SERI KAMPONG LAUT,PALEKBANG,16040,TUMPAT,KELANTAN,97190504,97190150
Rendah,PPD TUMPAT,DBB6354,SK TUMPAT (1),KG DALAM RHU,16200,TUMPAT,KELANTAN,97257227,97255935
Rendah,PPD TUMPAT,DBB6355,SK SERI WAKAF BAHARU,WAKAF BHARU,16250,WAKAF BHARU,KELANTAN,97196630,97196630
Rendah,PPD KUALA KRAI,DBB7399,SK SULTAN YAHYA PETRA(1),JALAN PADANG KEMAHKOTAAN,18000,KUALA KRAI,KELANTAN,99666162,99666162
Rendah,PPD KOTA BHARU,DBC1119,SJK(C) CHUNG CHENG,"JALAN KELOCHOR,  KOTA BHARU",15300,KOTA BHARU,KELANTAN,97485916,09-7435916
Rendah,PPD KOTA BHARU,DBC1120,SJK(C) CHUNG HWA,JALAN KELOCHOR,15300,KOTA BHARU,KELANTAN,97445769,97488769
Rendah,PPD KOTA BHARU,DBC1121,SJK(C) PEIR CHIH,JALAN LONG YUNUS,15200,KOTA BHARU,KELANTAN,97444391,97473587
Rendah,PPD MACHANG,DBC2184,SJK(C) CHUNG HWA,JALAN TEPI SUNGAI,18400,TEMANGAN,KELANTAN,99754395,99754395
Rendah,PPD MACHANG,DBC2185,SJK(C) PEI HWA,JALAN BAHAGIA,18500,MACHANG,KELANTAN,99751046,99751046
Rendah,PPD MACHANG,DBC2186,SJK(C) POEY SIT,KAMPUNG PULAI CHONDONG,16600,PULAI CHONDONG,KELANTAN,97878737,97878737
Rendah,PPD PASIR MAS,DBC3237,SJK(C) KHAY BOON,RANTAU PANJANG,17200,PASIR MAS,KELANTAN,97950871,97950871
Rendah,PPD PASIR MAS,DBC3238,SJK(C) YOK ENG,JALAN MASJID LAMA,17000,PASIR MAS,KELANTAN,97909082,97909084
Rendah,PPD PASIR MAS,DBC3239,SJK(C) POY  HWA,PASIR PARIT,17060,PASIR MAS,KELANTAN,97941811,97941018
Rendah,PPD PASIR PUTIH,DBC4285,SRJK(C) KAI CHIH,"JALAN MANAN,",16800,PASIR PUTEH,KELANTAN,97866792,97866792
Rendah,PPD TANAH MERAH,DBC5322,SJK(C) YUK CHENG,JALAN PASIR MAS,17500,TANAH MERAH,KELANTAN,99557346,99551002
Rendah,PPD TUMPAT,DBC6356,SJK(C) YUK TZE,KELABORAN TUMPAT,16200,TUMPAT,KELANTAN,97256671,97252296
Rendah,PPD KUALA KRAI,DBC7401,SJK(C) YUK CHAI,JALAN PANGGONG,18000,KUALA KRAI,KELANTAN,99666608,99664670
Rendah,PPD GUA MUSANG,DBC8001,SJK(C) GUA MUSANG,S.J.K.(C) GUA MUSANG,18300,GUA MUSANG,KELANTAN,99120255,99120256
Rendah,PPD GUA MUSANG,DBC8002,SJKC KAMPUNG PULAI,KAMPUNG PULAI,18300,GUA MUSANG,KELANTAN,169875028,TIADA
Rendah,PPD KUALA KRAI,DBD7404,SRJK(T) LADANG PASIR GAJAH,"PETI SURAT POS  NO.3, PEJABAT POS KUALA KRAI",18000,KUALA KRAI,KELANTAN,99775361,99609848
Rendah,PPD KOTA BHARU,DCT1001,SEK.REN.AGAMA TENGKU AMALIN A'ISHAH PUTRI,"LOT 1941,KG CHEMPAKA, PANJI",16100,KOTA BHARU,KELANTAN,97714839,97714830
Menengah,PPD BACHOK,DEA0031,SMK BERIS PANCHOR,TAWANG,16320,BACHOK,KELANTAN,97767093,97768786
Menengah,PPD BACHOK,DEA0032,SMK NIPAH,JALAN  NIPAH,16300,BACHOK,KELANTAN,97787304,97788277
Menengah,PPD BACHOK,DEA0033,SMK BADAK,"CABANG TIGA MELAWI,",16310,BACHOK,KELANTAN,97787411,97787410
Menengah,PPD BACHOK,DEA0034,SMK LONG YUNUS,BERIS KUBOR BESAR,16350,BACHOK,KELANTAN,09-7788358,97783303
Menengah,PPD BACHOK,DEA0035,SMK PUTERI SAADONG,BUKIT MARAK,16030,KOTA BHARU,KELANTAN,97652276,97658317
Menengah,PPD BACHOK,DEA0036,SMK JELAWAT,JELAWAT,16370,BACHOK,KELANTAN,97787400,97787401
Menengah,PPD BACHOK,DEA0037,SMK PAK BADOL,"KG. PAK BADOL,MELOR",16400,KOTA BHARU,KELANTAN,97835303,97831028
Menengah,PPD BACHOK,DEA0038,SMK SRI GUNUNG,"BUKIT CHENDA,GUNONG,",16390,BACHOK,KELANTAN,97825225,97825226
Menengah,PPD BACHOK,DEA0039,SMK KANDIS,"KG KANDIS, TELONG",16310,BACHOK,KELANTAN,97787298,97787290
Menengah,PPD BACHOK,DEA0040,SMK DATO' PERDANA,KAMPUNG TANGOK,16300,BACHOK,KELANTAN,97530021,97787754
Menengah,PPD BACHOK,DEA0041,SMK KUBANG TELAGA,"JALAN GUNUNG, JELOR",16390,BACHOK,KELANTAN,97531629,97531629
Menengah,PPD BACHOK,DEA0042,SMK TERATAK PULAI,BACHOK,16370,BACHOK,KELANTAN,97825410,97825412
Menengah,PPD BACHOK,DEA0043,SMK KUBANG GOLOK,KAMPONG KUBANG GOLOK,16300,BACHOK,KELANTAN,97530128,97531128
Menengah,PPD KOTA BHARU,DEA1122,SMK KEDAI BULOH,"JALAN KUALA BESAR,KEDAI BULOH",15350,KOTA BHARU,KELANTAN,97741904,97745944
Menengah,PPD KOTA BHARU,DEA1123,SMK ISMAIL PETRA (INTEG),KOMPLEKS SEKOLAH-SEKOLAH WAKAF MEK ZAINAB,15300,KOTA BHARU,KELANTAN,97481848,97479936
Menengah,PPD KOTA BHARU,DEA1124,SMK KADOK,KM 16 JALAN KUALA KRAI,16450,KOTA BHARU,KELANTAN,97123071,97123072
Menengah,PPD KOTA BHARU,DEA1125,SMK RAJA SAKTI,KOTA JEMBAL,16150,KOTA BHARU,KELANTAN,97652359,09 7667360
Menengah,PPD KOTA BHARU,DEA1126,SMK DATO' AHMAD MAHER,JALAN LONG YUNUS,15200,KOTA BHARU,KELANTAN,97418250,97418262
Menengah,PPD KOTA BHARU,DEA1128,SMK LONG GAFAR,KUBANG KERANJI,16150,KOTA BHARU,KELANTAN,97652837,97656951
Menengah,PPD KOTA BHARU,DEA1129,SMK KUBANG KERIAN,JALAN RAJA PEREMPUAN ZAINAB II,16150,KOTA BHARU,KELANTAN,09-7652046,09-7654046
Menengah,PPD KOTA BHARU,DEA1131,SMK MULONG,KEDAI MULONG,16010,KOTA BHARU,KELANTAN,97126232,97123051
Menengah,PPD KOTA BHARU,DEA1132,SMK PANGKAL KALONG,JALAN KG PANGKAL KALONG,16450,KOTA BHARU,KELANTAN,97532105,97888773
Menengah,PPD KOTA BHARU,DEA1134,SMK PUTERA,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KOTA BHARU,KELANTAN,97481946,97418456
Menengah,PPD KOTA BHARU,DEA1135,SMK PUTERI,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KOTA BHARU,KELANTAN,97419712,97419713
Menengah,PPD KOTA BHARU,DEA1136,SMK SALOR,JALAN SALOR,15100,KOTA BHARU,KELANTAN,97011360,97141011
Menengah,PPD KOTA BHARU,DEA1137,SMK PANJI,JLN R.PEREMPUAN ZAINAB II,16100,KOTA BHARU,KELANTAN,97737161,97747813
Menengah,PPD KOTA BHARU,DEA1138,SMK DEWAN BETA,JALAN KEMUBU DEWAN BETA ,15100,KOTA BHARU,KELANTAN,97964196,97964198
Menengah,PPD KOTA BHARU,DEA1139,SMK PINTU GENG,KAMPUNG PINTU GENG,15100,KOTA BHARU,KELANTAN,97444058,97461079
Menengah,PPD KOTA BHARU,DEA1140,SMK KEMUMIN,JALAN RAJA PEREMPUAN ZAINAB II,16100,KOTA BHARU,KELANTAN,97713912,97713910
Menengah,PPD KOTA BHARU,DEA1141,SMK KUBANG KERIAN 2,KAMPUNG CHICA,16150,KOTA BHARU,KELANTAN,97654726,97647591
Menengah,PPD KOTA BHARU,DEA1142,SMK KOK LANAS,"KM 27, 16450 KETEREH, KELANTAN.",16450,KOTA BHARU,KELANTAN,97880430,97884393
Menengah,PPD KOTA BHARU,DEA1143,SMK TANJUNG MAS,"TAMAN UDA MURNI, JLN PKLN CHEPA",15400,KOTA BHARU,KELANTAN,97713962,97713960
Menengah,PPD KOTA BHARU,DEA1144,SMK ZAINAB 2,JALAN MERBAU,15300,KOTA BHARU,KELANTAN,97486178,97485178
Menengah,PPD KOTA BHARU,DEA1145,SMK PENAMBANG,JALAN PANTAI CAHAYA BULAN,15350,KOTA BHARU,KELANTAN,97418980,97418753
Menengah,PPD KOTA BHARU,DEA1146,SMK PENGKALAN CHEPA 2,"JLN MAKTAB PERGURUAN KOTA BHARU, PENGKALAN CHEPA",16100,KOTA BHARU,KELANTAN,97747043,97742093
Menengah,PPD KOTA BHARU,DEA1147,SMK SERING,JALAN RAJA SAKTI OFF JALAN RAJA BAHAR,16150,KOTA BHARU,KELANTAN,97642424,97642323
Menengah,PPD KOTA BHARU,DEA1148,SMK KG CHENGAL,JALAN KUALA KRAI,16450,KOTA BHARU,KELANTAN,97532472,97532478
Menengah,PPD KOTA BHARU,DEA1149,SMK TANJONG CHAT,JALAN TENGKU AHMAD PANGLIMA,15300,KOTA BHARU,KELANTAN,97430626,97430627
Menengah,PPD KOTA BHARU,DEA1150,SMK PADANG KALA,MELOR,16400,KOTA BHARU,KELANTAN,09-7831143,09-7831153
Menengah,PPD KOTA BHARU,DEA1151,SMK PADANG ENGGANG,JALAN PASIR HOR,15100,KOTA BHARU,KELANTAN,97432968,97432948
Menengah,PPD KOTA BHARU,DEA1152,SMK BADANG,JALAN TANJONG BARU,15350,KOTA BHARU,KELANTAN,97713320,09-7713322
Menengah,PPD KOTA BHARU,DEA1153,SMK KUBANG KERIAN 3,"KAMPUNG DEMIT, JALAN HUSM ",16150,KOTA BHARU,KELANTAN,97654030,97650226
Menengah,PPD KOTA BHARU,DEA1154,SMK LONG GHAFAR 2,"JLN PASIR PUTEH, ",16150,KOTA BHARU,KELANTAN,97643781,97643776
Menengah,PPD KOTA BHARU,DEA1155,SMK PANCHOR PERDANA,JALAN PANJI,16100,KOTA BHARU,KELANTAN,97714550,97714551
Menengah,PPD MACHANG,DEA2187,SMK PANGKAL MELERET,"JALAN LAMA TANAH MERAH, CHEKOK TOK CHUBA",18500,MACHANG,KELANTAN,99774648,99765364
Menengah,PPD MACHANG,DEA2188,SMK SERI INTAN,"BATU 32 , KAMPUNG PEK, JALAN KUALA KRAI",18500,MACHANG,KELANTAN,99770179,99770189
Menengah,PPD MACHANG,DEA2189,SMK MACHANG,SEBELAH IPD MACHANG.,18500,MACHANG,KELANTAN,99751235,99754407
Menengah,PPD MACHANG,DEA2190,SMK ABDUL SAMAD,JLN. KOTA BHARU-KUALA KRAI,16600,PULAI CHONDONG,KELANTAN,97878373,97871373
Menengah,PPD MACHANG,DEA2191,SM (SAINS) MACHANG,LABOK,18500,MACHANG,KELANTAN,97878455,97878830
Menengah,PPD MACHANG,DEA2192,SMK TEMANGAN,JALAN DEPAN BALAI POLIS TEMANGAN,18400,TEMANGAN,KELANTAN,99755216,99755216
Menengah,PPD MACHANG,DEA2193,SMK HAMZAH (2),JLN PASIR PUTEH,18500,MACHANG,KELANTAN,99754010,99754010
Menengah,PPD MACHANG,DEA2194,SMK BANDAR MACHANG,JLN T/MERAH-MACHANG,18500,MACHANG,KELANTAN,99753601,99753266
Menengah,PPD PASIR MAS,DEA3238,SMK CHETOK,KG. CHEKOK,17060,PASIR MAS,KELANTAN,97941743,97941733
Menengah,PPD PASIR MAS,DEA3239,SMK BUNUT SUSU,KG. BUNUT SUSU,17020,PASIR MAS,KELANTAN,97960096,97960113
Menengah,PPD PASIR MAS,DEA3240,SMK KANGKONG,"KG.KANGKONG, JLN.PASIR MAS - TANAH MERAH",17040,PASIR MAS,KELANTAN,97962330,97941149
Menengah,PPD PASIR MAS,DEA3241,SMK TENGKU PANGLIMA RAJA,"KM2, JALAN PASIR MAS - TANAH MERAH",17000,PASIR MAS,KELANTAN,97922440,97913854
Menengah,PPD PASIR MAS,DEA3242,SMK MERANTI,KG MERANTI,17010,PASIR MAS,KELANTAN,97976327,97976327
Menengah,PPD PASIR MAS,DEA3243,SMK (P) PASIR MAS,JLN MASJID PASIR MAS,17000,PASIR MAS,KELANTAN,97909095,97922528
Menengah,PPD PASIR MAS,DEA3245,SMK TENDONG,TENDONG,17030,PASIR MAS,KELANTAN,97198429,97191449
Menengah,PPD PASIR MAS,DEA3246,SMK TO' UBAN,TO' UBAN,17050,PASIR MAS,KELANTAN,97982117,97983117
Menengah,PPD PASIR MAS,DEA3422,SMK TIANG CHANDI,KG.REPEK,17070,PASIR MAS,KELANTAN,97907586,97907680
Menengah,PPD PASIR MAS,DEA3425,SMK SULTAN IBRAHIM (2),JALAN HOSPITAL,17000,PASIR MAS,KELANTAN,97909311,97906380
Menengah,PPD PASIR MAS,DEA3426,SMK GUAL PERIOK,GUAL PERIOK,17200,RANTAU PANJANG,KELANTAN,97963752,97964408
Menengah,PPD PASIR MAS,DEA3427,SMK KEDONDONG,KG. KEDONDONG,17010,PASIR MAS,KELANTAN,97964013,97964014
Menengah,PPD PASIR MAS,DEA3428,SMK KUBANG BEMBAN,KM2 JLN MERANTI,17000,PASIR MAS,KELANTAN,97922650,97922656
Menengah,PPD PASIR MAS,DEA3429,SMK BAROH PIAL,KG. BUKIT TANDAK,17200,RANTAU PANJANG,KELANTAN,97963611,97964117
Menengah,PPD PASIR MAS,DEA3430,SMK KAMPUNG DANGAR,KAMPUNG KUBANG BADAK,17000,PASIR MAS,KELANTAN,97900817,97900806
Menengah,PPD PASIR MAS,DEA3431,SMK JIAS,JALAN PASIR MAS,17030,PASIR MAS,KELANTAN,97900326,97900325
Menengah,PPD PASIR PUTIH,DEA4286,SMK BUKIT JAWA,"SELISING , PASIR PUTEH",16810,PASIR PUTEH,KELANTAN,97891212,97892363
Menengah,PPD PASIR PUTIH,DEA4287,SMK TOK JANGGUT,JALAN PASIR PUTEH - KOTA BHARU,16800,PASIR PUTEH,KELANTAN,97866334,6097860368
Menengah,PPD PASIR PUTIH,DEA4288,SMK(A) DATO' ISMAIL,"JALAN LAPANGAN TERBANG TUDM,GONG KEDAK",16800,PASIR PUTEH,KELANTAN,97520740,97520742
Menengah,PPD PASIR PUTIH,DEA4291,SMK GAAL,JALAN JERTEH,16800,PASIR PUTEH,KELANTAN,97855780,97855781
Menengah,PPD PASIR PUTIH,DEA4292,SMK JERAM,JLN PASIR PUTEH-MACHANG,16800,PASIR PUTEH,KELANTAN,99754878,99754878
Menengah,PPD PASIR PUTIH,DEA4293,SMK SRI MAHARAJA,"BUKIT ABAL,  SELISING,",16810,PASIR PUTEH,KELANTAN,97522241,97521364
Menengah,PPD PASIR PUTIH,DEA4294,SMK CHERANG RUKU,JALAN PASIR PUTEH-BESUT,16700,PASIR PUTEH,KELANTAN,96912275,96912660
Menengah,PPD PASIR PUTIH,DEA4295,SMK PADANG PAK AMAT,KG PADANG PAK AMAT,16800,PASIR PUTEH,KELANTAN,97520017,97520026
Menengah,PPD PASIR PUTIH,DEA4296,SM SAINS PASIR PUTEH,JALAN JERAM PASU,16800,PASIR PUTEH,KELANTAN,97860031,97867315
Menengah,PPD PASIR PUTIH,DEA4297,SMK SERI AMAN,JALAN TAMAN KOBENA,16800,PASIR PUTEH,KELANTAN,97855200,97855201
Menengah,PPD PASIR PUTIH,DEA4298,SMK SELISING,SELISING,16810,PASIR PUTEH,KELANTAN,97530046,97530057
Menengah,PPD PASIR PUTIH,DEA4299,SMK SUNGAI PETAI,JALAN SEMERAK,16800,PASIR PUTEH,KELANTAN,97520059,97520060
Menengah,PPD TANAH MERAH,DEA5325,SMK IPOH,"KM 20, JALAN GUAL IPOH, KG. GUAL IPOH",17500,TANAH MERAH,KELANTAN,99502941,99502942
Menengah,PPD TANAH MERAH,DEA5416,SMK TAN SRI MOHAMED YAACOB,"KM 21, JALAN JEDOK, KG. BATU GAJAH",17510,TANAH MERAH,KELANTAN,99581373,99582636
Menengah,PPD TANAH MERAH,DEA5417,SMK TANAH MERAH (1),JALAN ISMAIL PETRA,17500,TANAH MERAH,KELANTAN,99556167,99553551
Menengah,PPD TANAH MERAH,DEA5418,SMK LADANG KERILLA,WAKIL POS LADANG KERILLA,17500,TANAH MERAH,KELANTAN,99774594,99774595
Menengah,PPD TANAH MERAH,DEA5419,SMK ALOR PASIR,KG. BUKIT MAS,17500,TANAH MERAH,KELANTAN,99775210,TIADA
Menengah,PPD TANAH MERAH,DEA5420,SMK KEMAHANG,FELDA KEMAHANG 1,17510,TANAH MERAH,KELANTAN,99581092,99581096
Menengah,PPD TANAH MERAH,DEA5421,SMK TANAH MERAH (2),KM 2 JALAN ISMAIL PETRA,17500,TANAH MERAH,KELANTAN,99558701,99555125
Menengah,PPD TANAH MERAH,DEA5422,SMK BUKIT BUNGA,PEKAN BUKIT BUNGA,17500,TANAH MERAH,KELANTAN,99467991,99467991
Menengah,PPD TANAH MERAH,DEA5423,SMK DATO' MAHMUD PADUKA RAJA (2),JALAN MACHANG,17500,TANAH MERAH,KELANTAN,99552987,99553897
Menengah,PPD TANAH MERAH,DEA5424,SMK BELIMBING,KM 8 JALAN PASIR MAS,17500,TANAH MERAH,KELANTAN,99555403,99555339
Menengah,PPD TUMPAT,DEA6357,SMK CHABANG EMPAT,KG. CHABANG EMPAT,16210,TUMPAT,KELANTAN,97190615,97195689
Menengah,PPD TUMPAT,DEA6358,SMK DATO BIJI WANGSA,KOMPLEKS SEKOLAH TUMPAT,16200,TUMPAT,KELANTAN,97257280,97253755
Menengah,PPD TUMPAT,DEA6359,SMK KAMPONG LAUT,"KG. LAUT, PALEKBANG",16040,TUMPAT,KELANTAN,97196217,97255217
Menengah,PPD TUMPAT,DEA6360,SMK MAHMUD MAHYIDIN,"PASIR PEKAN,",16250,WAKAF BHARU,KELANTAN,97196864,97195085
Menengah,PPD TUMPAT,DEA6361,SMK SUNGAI PINANG,PALEKBANG,16040,TUMPAT,KELANTAN,97254395,97254450
Menengah,PPD TUMPAT,DEA6362,SMK WAKAF BHARU,WAKAF BHARU,16250,WAKAF BHARU,KELANTAN,97196168,97182168
Menengah,PPD TUMPAT,DEA6363,SMK GETING,PENGKALAN KUBOR,16080,PENGKALAN KUBOR,KELANTAN,97211169,97215473
Menengah,PPD TUMPAT,DEA6364,SMK BERANGAN,KG BUNUT SARANG BURUNG,16200,TUMPAT,KELANTAN,97252257,97252201
Menengah,PPD TUMPAT,DEA6365,SMK KUTAN,WAKAF BHARU,16250,TUMPAT,KELANTAN,09-7181037,09-7195024
Menengah,PPD KUALA KRAI,DEA7405,SMK KEROH,"KG KEROH,",18000,KUALA KRAI,KELANTAN,99609227,99609178
Menengah,PPD KUALA KRAI,DEA7407,SMK KUALA KRAI,KUALA KRAI KELANTAN,18000,KUALA KRAI,KELANTAN,99602291,99602292
Menengah,PPD KUALA KRAI,DEA7408,SMK MANEK URAI,KG MANEK URAI,18050,KUALA KRAI,KELANTAN,99668932,99668932
Menengah,PPD KUALA KRAI,DEA7418,SMK DABONG,KAMPUNG DABONG,18200,DABONG,KELANTAN,99607927,99607087
Menengah,PPD KUALA KRAI,DEA7419,SMK PAHI,"KM9,LEBUHRAYA KUALA KRAI-GUA MUSANG",18000,KUALA KRAI,KELANTAN,99609600,99609648
Menengah,PPD KUALA KRAI,DEA7420,SMK LALOH,KAMPUNG LALOH,18000,KUALA KRAI,KELANTAN,99668221,99604184
Menengah,PPD KUALA KRAI,DEA7421,SMK MENGKEBANG,PETI SURAT 32 SEK.MEN KEB MENGKEBANG,18000,KUALA KRAI,KELANTAN,99609328,99609063
Menengah,PPD KUALA KRAI,DEA7422,SMK SULTAN YAHYA PETRA 2,JALAN REST HOUSE,18000,KUALA KRAI,KELANTAN,99662201,99606361
Menengah,PPD KUALA KRAI,DEA7423,SMK BANDAR KUALA KRAI,TAMAN GUCHIL JAYA,18000,KUALA KRAI,KELANTAN,99607390,99607308
Menengah,PPD GUA MUSANG,DEA8001,SMK TENGKU INDRA PETRA,JALAN PERSIARAN RAYA,18300,GUA MUSANG,KELANTAN,99121663,99121662
Menengah,PPD GUA MUSANG,DEA8002,SMK BANDAR CHIKU,BANDAR CHIKU,18300,GUA MUSANG,KELANTAN,99285335,99285300
Menengah,PPD GUA MUSANG,DEA8003,SMK PALOH,RKT PALOH 2,18300,GUA MUSANG,KELANTAN,99285179,99287141
Menengah,PPD GUA MUSANG,DEA8004,SMK SUNGAI ASAP,PO BOX 62 SMK SUNGAI ASAP,18300,GUA MUSANG,KELANTAN,99121843,99121843
Menengah,PPD GUA MUSANG,DEA8005,SMK TENGKU BENDAHARA,JEREK,18300,GUA MUSANG,KELANTAN,99171212,99171211
Menengah,PPD GUA MUSANG,DEA8006,SMK TENGKU INDRA PETRA 2,JALAN PULAI LAMA,18300,GUA MUSANG,KELANTAN,99124022,99126136
Menengah,PPD GUA MUSANG,DEA8007,SMK CHIKU 2,FELDA CHIKU 1,18300,GUA MUSANG,KELANTAN,99284222,99284221
Menengah,PPD GUA MUSANG,DEA8008,SMK SRI WANGI,"TANAH PUTIH, JALAN MERAPOH",18300,GUA MUSANG,KELANTAN,99120430,99120431
Menengah,PPD GUA MUSANG,DEA8009,SEKOLAH MENENGAH SAINS GUA MUSANG,GUA MUSANG,18300,GUA MUSANG,KELANTAN,179122366,
Menengah,PPD JELI,DEA9001,SMK AYER LANAS,KM40 JALAN JELI TANAH MERAH,17700,JELI,KELANTAN,99468234,99468754
Menengah,PPD JELI,DEA9002,SMK JELI,JALAN HOSPITAL,17600,JELI,KELANTAN,99440224,99440244
Menengah,PPD JELI,DEA9003,SMK KUALA BALAH,KM 35 KG  TG  ABDUL RAHMAN JLN JELI-DABONG,17610,KUALA BALAH,KELANTAN,99361044,99362157
Menengah,PPD JELI,DEA9004,SMK BATU MELINTANG,KG BATU MELINTANG,17600,JELI,KELANTAN,99447281,99447282
Menengah,PPD JELI,DEA9005,SEKOLAH MENENGAH KEBANGSAAN JELI 2,"KG. SETING, JALAN JELI DABONG,",17610,KUALA BALAH,KELANTAN,99360022,99360023
